DATE,TIME,BLD A (KW),BLD A (KVA),BLD A (KVAR),BLD A (Apparent PF),Plant Chillers (KW),Plant Chillers (Avg Current),Plant Chillers (kWh),Plant Chillers (Apparent PF),Plant Chillers (Displacement PF),BLD A FITNESS ZONE (KW),BLD A FITNESS (AVG CURRENT),BLD A FITNESS (kWh),BLD A FITNESS (Apparent PF),BLD A FITNESS (Displacement PF),BLD B (KW),BLD B (kVa),BLD B (kVAR),BLD B (PF),BLD D (KW),BLD D (kVA),BLD D (kVAR),BLD D (PF),BLD E (KW),BLD E (kVA),BLD E (KVAR),BLD E (PF),BLD G (KW),BLD G (kVA),BLD G (kVAR),BLD G (PF),BLD H (KW),BLD H Average Current,BLD H (kWh),BLD H (Apparent PF),BLD H (DISPLACEMENT PF),BLD J (KW),BLD J Average Current,BLD J (kWh),BLD J (Apparent PF),BLD J (Displacement PF),BLD K (KW),BLD K Average Current,BLD K (kWh),BLD K (Apparent PF),BLD K (Displacement PF),BLD M (KW),BLD M (Average Current),BLD M (kWh),BLD M (Apparent PF),BLD M (Displacement PF),BLD N (KW),BLD N Average Current,BLD N (kWh),BLD N (Apparent PF),BLD N (Displacement PF),BLD P (KW),BLD P Average Current,BLD P (kWh),BLD P (Apparent PF),BLD P (Displacement PF),RES PH 1 & 2 (KW),RES PH 1 & 2 Avg Current,RES PH 1 & 2 (kWh),RES PH 1 & 2 (Apparent PF),RES PH 1 & 2 (Displacement PF),RES PH 3 (KW),RES PH 3 Avg Current,RES PH 3 (kWh),RES PH 3 (Apparent PF),RES PH 3 (Displacement PF),BLD S (KW),BLD S Avg Current,BLD S (kWh),BLD S (Apparent PF),BLD S (Displacement PF),BLD T (KW),BLD T Avg Current,BLD T (kWh),BLD T (Apparent PF),BLD T (Displacement PF),BLD V (KW),BLD V Avg Current,BLD V (kWh),BLD V (Apparent PF),BLD V (Displacement PF),BLD Z (KW),BLD Z Avg Current,BLD Z (kWh),BLD Z (Apparent PF),BLD Z (Displacement PF),COGEN 1 (kW),COGEN 1 (kVAR),COGEN 1 (kVA),COGEN2 (kW),COGEN2 (KVAR),COGEN2 (KVA),BLD C (kW),BLD C Avg Current,BLD C (kWh),BLD C (Apparent PF),BLD C (Displacement PF) ,Column1,Column2,Column3,Column4,Column5
2019-11-02,6:00:00,374.99,361.85,56.12,0.988,106.81,100.75,1407513.5,0.99,1,20.83,26.66,594841.31,0.69,0.74,133.07,146.22,72.37,0.87,52.89,60.42,25.6,0.912,108,119,53,-89.4,19.09,23.36,5.6,0.97,108.33,119.7,3778988,0.85,0.86,44.17,47.45,1590524.63,0.87,0.89,36.1,101.78,466155.25,0.33,0.35,83.8,116.49,541654.75,0.68,0.72,62.38,65.8,1927407.25,0.87,0.87,104.15,109.43,2945977.75,0.89,0.9,154.66,167.12,4646899,0.87,0.87,138.92,146.09,1888360.38,0.9,0.9,30.07,36.01,593125.81,0.78,0.78,129.63,330.07,4970586,0.37,0.39,26.98,33.02,704422.06,0.76,0.78,11.53,12.6,516946.69,0.86,0.86,0,0,0,0,0,0,159.3,424.32,4802022.5,0.99,1,,,,,
2019-11-02,7:00:00,412.5,392.86,62.03,0.988,101.47,96.1,1407615.75,0.99,1,19.62,25.81,594860.81,0.68,0.72,150.06,169.85,78.28,0.88,49.2,61.44,25.6,0.912,105,115,49,-90.57,20.11,24,5.6,0.96,107.7,118.6,3779096.75,0.86,0.86,39.77,43.55,1590569.38,0.86,0.88,36.83,102.53,466191.44,0.34,0.35,91.27,131.55,541740.31,0.66,0.7,75.52,76.97,1927484.75,0.9,0.91,101.76,110.24,2946076,0.87,0.87,154.61,167.34,4647053,0.87,0.87,117.76,124.52,1888490.5,0.89,0.89,28.64,35.3,593155.88,0.76,0.77,142.49,344.42,4970725.5,0.39,0.42,38.51,42.99,704455.13,0.84,0.88,13.97,16.11,516958.19,0.81,0.82,0,0,0,0,0,0,153.01,410.01,4802183,0.99,1,,,,,
2019-11-02,8:00:00,415.02,437.17,64.98,0.988,103.14,97.42,1407718.5,0.99,1,18.11,24.99,594880.13,0.68,0.69,185.8,200.86,85.66,0.91,57.6,75.26,26.11,0.912,149,158,56,-93.74,20.62,19.2,5.6,0.97,118.18,125.7,3779212.25,0.89,0.89,46.34,49.51,1590614.75,0.88,0.89,36.92,102.68,466227.97,0.34,0.35,90.06,122.28,541833.5,0.7,0.73,69.37,73.3,1927558.88,0.87,0.87,106.62,116.3,2946179.5,0.86,0.87,153.58,167.47,4647207.5,0.86,0.87,150.12,155.14,1888627.63,0.91,0.91,38.76,42.7,593194.44,0.85,0.85,147.44,346.93,4970871.5,0.4,0.44,29.85,35.46,704485,0.79,0.81,16.88,18.09,516972.06,0.87,0.88,0,0,0,0,0,0,168.91,449.87,4802346,0.99,1,,,,,
2019-11-02,9:00:00,418.71,410.58,60.55,0.988,106.82,101.06,1407820.75,0.99,1,19.37,26.23,594899.13,0.7,0.71,187.86,215.63,91.57,0.91,55.24,58.88,21.5,0.912,260,271,81,-95.34,19.2,17.92,6.72,0.94,124.06,132.15,3779338.75,0.89,0.89,47.57,50.44,1590661.5,0.89,0.9,36.58,102.39,466264.78,0.34,0.35,86.35,121.2,541923,0.68,0.72,74.26,76.96,1927630.63,0.89,0.89,106.92,116.15,2946285,0.87,0.87,160.52,173.72,4647363.5,0.87,0.88,162.49,167.54,1888790.25,0.92,0.92,36.66,40.93,593232.56,0.84,0.84,181.57,380.66,4971046.5,0.45,0.5,31.1,36.35,704516.31,0.8,0.82,15.69,17.24,516985.97,0.85,0.86,0,0,0,0,0,0,167.67,448.07,4802512,0.99,1,,,,,
2019-11-02,10:00:00,417.97,415.02,60.55,0.99,100.59,95.88,1407921.75,0.99,1,22.74,28.08,594918.75,0.77,0.78,176.2,206.77,91.57,0.9,53.25,57.86,20.99,0.912,211,221,69,-94.94,19.81,17.76,5.44,0.94,112.04,120.99,3779460.75,0.88,0.88,47.9,50.42,1590712.88,0.9,0.91,35.95,102,466300.97,0.33,0.35,81.31,111,542011.13,0.7,0.73,82.15,85.7,1927705.88,0.89,0.89,108.93,117.79,2946391.25,0.87,0.88,161.51,174.11,4647523.5,0.88,0.88,154.42,161.1,1888952.38,0.91,0.91,36.84,41.12,593270.13,0.85,0.85,187.47,385.24,4971227.5,0.46,0.52,30.97,36.14,704546.25,0.81,0.83,9.74,12.98,516997.22,0.71,0.74,0,0,0,0,0,0,169.89,456.58,4802679.5,0.99,1,,,,,
2019-11-02,11:00:00,417.82,429.78,66.46,0.988,100.9,95.35,1408024.13,0.99,1,22.21,27.61,594930.56,0.75,0.76,182.99,202.34,84.18,0.91,55.35,61.44,23.04,0.912,199,210,70,-94.23,17.28,17.6,5.44,0.94,118.09,126.02,3779578,0.88,0.89,52.57,54.91,1590764.38,0.9,0.91,36.58,102.29,466337.63,0.34,0.35,87.9,121.7,542097.94,0.68,0.72,78.64,82.84,1927785.63,0.87,0.87,110.14,118.68,2946495.75,0.87,0.88,175.27,185.71,4647690,0.89,0.89,177.12,181.94,1889119.5,0.92,0.92,37.71,42.19,593307.44,0.84,0.84,194.83,392.51,4971415,0.47,0.52,27.65,33.92,704575.75,0.76,0.78,10.17,13.84,517008.41,0.69,0.7,0,0,0,0,0,0,169.89,456.58,4802679.5,0.99,1,,,,,
2019-11-02,12:00:00,443.96,434.22,69.42,0.988,100.26,94.68,1408125.75,0.99,1,22.31,27.81,594965.75,0.76,0.76,186.24,197.91,87.14,0.9,51.81,57.86,22.02,0.912,181,195,76,-92.33,18.94,21.12,6.72,0.96,128.18,139.12,3779711,0.87,0.87,52.18,54.26,1590815.5,0.9,0.92,36.98,102.9,466374.31,0.34,0.35,90.44,122.15,542185,0.7,0.73,81.12,85.54,1927864.13,0.87,0.87,110.22,119.61,2946605.75,0.86,0.87,176.08,186.54,4647863,0.89,0.89,169.02,172.96,1889290.63,0.92,0.92,36.7,41.14,593345.94,0.84,0.84,192.16,390.67,4971605,0.46,0.52,32.04,37.27,704608.25,0.8,0.83,11.8,14.82,517018.31,0.75,0.76,0,0,0,0,0,0,161.07,429.56,4803013.5,0.99,1,,,,,
2019-11-02,13:00:00,442.19,446.03,70.89,0.988,99.64,94.07,1408228.25,0.99,1,21.51,27.31,594995.13,0.74,0.75,174.57,193.48,87.14,0.9,51.97,54.78,20.99,0.912,208,220,76,-93.87,18,18.72,6.72,0.95,142.14,152.01,3779841.75,0.88,0.89,54.49,56.31,1590867.75,0.91,0.92,36.76,102.6,466411.09,0.34,0.35,86.81,122.57,542273.25,0.67,0.71,85.26,88.13,1927945.88,0.89,0.89,113.47,121.27,2946714.5,0.88,0.89,179.79,189.69,4648040.5,0.89,0.89,193.08,199.8,1889464,0.91,0.91,38.76,42.84,593385.13,0.85,0.85,192.88,390.72,4971800,0.46,0.52,30.17,35.21,704638.88,0.8,0.81,12.53,13.34,517030.03,0.88,0.89,0,0,0,0,0,0,174.21,464.15,4803182,0.99,1,,,,,
2019-11-02,14:00:00,439.68,446.03,70.89,0.988,101.73,95.83,1408329.63,0.99,1,23.32,28,595021.88,0.78,0.79,180.04,199.38,84.18,0.91,59.7,66.05,27.65,0.912,159,171,66,-92.28,17.06,22.88,5.6,0.96,114.3,122.64,3779972,0.88,0.88,55.13,57.02,1590918.75,0.9,0.92,36.99,102.51,466447.97,0.34,0.35,88.34,124.73,542359.5,0.67,0.71,86.53,89.08,1928031.75,0.89,0.89,112.36,120.41,2946829,0.87,0.88,183.26,192.13,4648225.5,0.9,0.9,165.74,170.33,1889641.13,0.91,0.92,37.61,42.14,593423.06,0.83,0.83,193.06,391.12,4971994.5,0.46,0.52,23.26,30.13,704666.44,0.72,0.73,10.38,14.06,517042.28,0.69,0.72,0,0,0,0,0,0,168.12,447.47,4803353.5,0.99,1,,,,,
2019-11-02,15:00:00,439.24,440.12,69.42,0.988,102.34,95.85,1408431.13,0.99,1,40.89,42.26,595049.63,0.91,0.91,173.98,187.57,84.18,0.9,60.57,69.12,28.16,0.912,200,214,79,-92.97,16.54,19.68,5.92,0.95,145.03,151.14,3780112.75,0.9,0.9,50.95,52.79,1590971.63,0.9,0.92,37.56,103.12,466485.09,0.34,0.35,88.3,123.79,542450,0.67,0.71,78.94,80.43,1928117,0.89,0.9,109.5,117.76,2946940.25,0.86,0.87,182.62,191.08,4648415,0.9,0.9,182.22,183.46,1889817.13,0.93,0.93,36.24,40.58,593461.19,0.83,0.83,196.59,394.1,4972191.5,0.46,0.52,28.4,34.4,704695.13,0.77,0.78,6.73,9.5,517051.88,0.66,0.71,0,0,0,0,0,0,170.98,452.5,4803527,0.99,1,,,,,
2019-11-02,16:00:00,441.01,440.12,72.37,0.988,106.87,100.57,1408533.25,0.99,1,24.4,29.29,595078,0.78,0.79,171.62,200.86,93.05,0.89,52.43,57.34,23.55,0.912,203,210,58,-95.78,16.72,21.12,5.92,0.95,138.06,146.2,3780249.25,0.89,0.89,52.98,54.91,1591023.75,0.9,0.91,37.1,102.62,466522.25,0.34,0.35,85.86,116.76,542537.63,0.69,0.73,75.37,77.28,1928194.38,0.89,0.89,106.4,116.25,2947046.75,0.86,0.86,185.52,194.3,4648603,0.9,0.9,160.99,166.38,1890000.75,0.91,0.91,37.83,41.97,593500.56,0.84,0.84,193.39,391.73,4972386,0.46,0.52,26.9,33.05,704724.81,0.76,0.77,10.47,14.12,517061.47,0.69,0.71,0,0,0,0,0,0,179.22,477.13,4803700.5,0.99,1,,,,,
2019-11-02,17:00:00,440.86,447.51,67.94,0.99,101.15,96.29,1408634.5,0.99,1,24.64,29.2,595105.25,0.8,0.81,181.66,199.38,87.14,0.9,53.71,61.95,27.65,0.912,202,212,66,-94.77,16.72,14.4,5.92,0.9,140.53,147.36,3780386,0.91,0.91,47.53,50.31,1591073,0.89,0.91,35.7,101.78,466558.5,0.33,0.35,89.42,123.24,542624.69,0.69,0.72,74.31,76.77,1928268.5,0.9,0.9,105.34,115.28,2947151.5,0.86,0.87,185.58,194.94,4648793.5,0.91,0.91,188.2,190.96,1890177.38,0.94,0.94,62.37,69.33,593539.81,0.85,0.85,185.15,383.56,4972576.5,0.46,0.51,25.9,32.1,704753.38,0.76,0.77,9.72,13.28,517071.06,0.69,0.71,0,0,0,0,0,0,174.03,467.6,4803872,0.99,1,,,,,
2019-11-02,18:00:00,416.94,423.88,66.46,0.988,99.41,95.33,1408735.38,0.99,1,20.94,26.3,595130,0.71,0.77,182.7,205.29,84.18,0.91,42.85,51.71,24.06,0.912,198,204,51,-96.94,16.45,16.48,5.76,0.93,134.79,142.78,3780527.25,0.9,0.91,48.26,51.33,1591122,0.89,0.91,35.17,101.07,466594.13,0.33,0.35,81.58,112.33,542709.19,0.7,0.73,77.74,81.59,1928340.88,0.89,0.89,106.93,115.98,2947256.75,0.88,0.88,196.21,203.67,4648987,0.92,0.92,205.28,209.5,1890361.25,0.94,0.94,38.93,41.91,593578.81,0.88,0.89,179.69,379.15,4972761.5,0.45,0.5,29.02,34.79,704781.75,0.79,0.8,13.37,15.58,517082.22,0.82,0.82,0,0,0,0,0,0,173.44,469.16,4804044.5,0.99,1,,,,,
2019-11-02,19:00:00,419,423.88,70.89,0.986,101.67,95.69,1408836.63,0.99,1,18.34,25,595149.19,0.65,0.69,183.73,194.95,78.28,0.92,47.26,54.27,25.6,0.872,239,250,74,-95.52,16.51,19.68,4.48,0.97,133.42,142.21,3780663.5,0.88,0.88,47.82,50.4,1591170.63,0.89,0.9,37.02,102.73,466630.13,0.34,0.35,84.46,115.79,542791.31,0.69,0.72,76.29,79.59,1928415.5,0.88,0.88,105.75,115.62,2947363.25,0.85,0.86,200.72,206.29,4649185.5,0.92,0.92,179.02,181.32,1890547.13,0.93,0.93,38.87,41.97,593619.31,0.86,0.87,175.65,375.72,4972940.5,0.44,0.48,22.48,29.63,704810.31,0.71,0.71,11.92,12.96,517094.63,0.86,0.89,0,0,0,0,0,0,171.37,455.31,4804220.5,0.99,1,,,,,
2019-11-02,20:00:00,429.34,437.17,66.46,0.988,107.04,101.16,1408937.38,0.99,1,19.83,26.01,595167.69,0.68,0.72,181.66,196.43,84.18,0.9,46.8,55.3,26.11,0.874,220,237,91,-93.54,19.04,17.92,6.4,0.95,137.45,145.91,3780790,0.89,0.89,46.51,49.51,1591219.75,0.88,0.9,36.72,102.36,466666.69,0.34,0.35,79.6,108.35,542874.88,0.69,0.74,68.83,71.33,1928487.75,0.89,0.89,106.99,116.69,2947468,0.86,0.87,200.68,206.82,4649389,0.92,0.92,204.57,207.94,1890729.5,0.93,0.93,39.62,42.14,593659.56,0.88,0.88,176.18,375.67,4973116,0.44,0.49,26.8,33.24,704836.06,0.76,0.76,10.12,13.21,517104.88,0.72,0.75,0,0,0,0,0,0,169.29,451.78,4804392.5,0.99,1,,,,,
2019-11-02,21:00:00,412.5,407.63,57.6,0.988,100.3,94.02,1409038.25,0.99,1,7.31,8.52,595179.69,0.74,0.78,180.48,197.91,82.71,0.91,47.72,54.78,26.62,0.874,244,254,72,-95.86,17.52,20.16,5.28,0.97,129.11,139.15,3780909.5,0.87,0.87,46.69,50.05,1591267.75,0.87,0.88,37.63,103.16,466703.88,0.34,0.35,82.15,110.69,542958.25,0.7,0.73,73.37,76.55,1928560.25,0.87,0.88,109.32,117.34,2947571.75,0.87,0.87,196.05,201.77,4649589.5,0.91,0.91,180.04,181.99,1890907.13,0.93,0.93,38.88,42.05,593699.88,0.86,0.86,153.96,356.29,4973273.5,0.4,0.44,27.16,33.25,704864.19,0.76,0.77,9.75,13.18,517115.28,0.69,0.72,0,0,0,0,0,0,171.81,454.71,4804567,0.99,1,,,,,
2019-11-02,22:00:00,382.23,400.25,57.6,0.99,99.51,93.18,1409140.25,0.99,1,4.07,5.08,595184.56,0.72,0.8,180.04,197.91,84.18,0.91,43.57,50.18,23.55,0.874,197,205,58,-95.98,18.99,17.12,5.44,0.96,106.55,118.68,3781020.5,0.84,0.84,46.59,49.79,1591315.13,0.87,0.88,37.88,103.53,466741.47,0.34,0.36,85.71,116.9,543045.13,0.69,0.72,77.64,79.68,1928633.75,0.89,0.89,100.74,110.73,2947675.25,0.84,0.85,190,196.77,4649788.5,0.9,0.9,160.42,163.15,1891084.25,0.92,0.92,40.68,43.44,593739.38,0.87,0.87,155.52,357.96,4973430.5,0.4,0.44,27.65,34.03,704892.69,0.75,0.77,6.47,8.24,517123.5,0.73,0.79,0,0,0,0,0,0,181.09,478.51,4804739,0.99,1,,,,,
2019-11-02,23:00:00,378.98,369.23,54.65,0.988,99.41,93.64,1409242.13,0.99,1,3.5,4.55,595189.38,0.69,0.76,177.82,190.52,84.18,0.9,48.13,61.95,31.23,0.874,193,201,61,-95.37,17.58,19.2,5.44,0.96,102.18,112.01,3781126.5,0.86,0.86,48.02,51.6,1591362.5,0.87,0.89,36.44,102.21,466779,0.33,0.35,86.09,122.62,543130.94,0.66,0.72,66.34,69.96,1928705,0.87,0.87,102.08,109.29,2947774.5,0.87,0.88,194.69,201.6,4649984.5,0.91,0.91,162.93,167.57,1891249.75,0.91,0.91,39.53,42.45,593778.44,0.87,0.87,139.57,342.37,4973579,0.38,0.41,26.58,32.67,704921.19,0.76,0.77,9.03,9.94,517133.38,0.85,0.86,0,0,0,0,0,0,157.32,417.82,4804898.5,0.99,1,,,,,
2019-11-03,0:00:00,371.89,375.14,60.55,0.986,112.52,106.89,1409350.25,0.98,0.99,4.59,5.54,595194,0.74,0.8,139.13,155.08,69.42,0.89,43.26,43.52,18.43,0.874,197,209,72,-94.04,20.1,16.96,5.76,0.95,120.12,131.46,3781228.25,0.86,0.86,40.75,44.39,1591407.5,0.86,0.88,36.3,102.19,466816.03,0.33,0.35,86.5,125.03,543213.56,0.65,0.7,64.34,67.1,1928770.13,0.88,0.88,96.34,103.97,2947871.25,0.87,0.88,190.46,197.27,4650176.5,0.91,0.91,133.68,137.84,1891399.38,0.91,0.91,37.31,40.89,593816.69,0.85,0.86,132.88,336.47,4973716.5,0.37,0.39,29.32,34.98,704949.69,0.78,0.8,7.2,8.74,517141.97,0.77,0.8,0,0,0,0,0,0,142.88,379.74,4805042.5,0.99,1,,,,,
2019-11-03,1:00:00,362.73,358.89,54.65,0.988,102.54,97.23,1409404.13,0.99,1,6.35,7.57,595196.31,0.74,0.79,135.29,156.55,72.37,0.88,42.19,43.01,19.46,0.874,130,141,56,-91.97,17.95,Data Loss,Data Loss,Data Loss,102.6,113.8,3781280.75,0.85,0.86,43.69,47.93,1591430,0.86,0.87,36.69,102.58,466834.31,0.34,0.35,83.29,117.07,543255.44,0.67,0.72,62.42,64.94,1928801.38,0.88,0.89,95.86,103.6,2947920.25,0.87,0.88,186.95,194.8,4650269.5,0.91,0.91,146.59,152.15,1891472,0.91,0.91,36.89,40.22,593835.19,0.86,0.87,138.92,340.03,4973785.5,0.38,0.41,29.72,35.48,704962.38,0.79,0.8,3.8,6.16,517145.88,0.58,0.59,0,0,0,0,0,0,142.88,379.74,4805042.5,0.99,1,,,,,
2019-11-03,1:00:00,359.34,352.98,53.17,0.99,100.27,94.89,1409457.5,0.99,1,5.14,6.21,595198.75,0.74,0.8,134.1,156.55,72.37,0.89,44.39,44.03,17.41,0.91,127,137,53,-92.04,18.56,25.12,4.8,0.98,106.83,117.75,3781333,0.86,0.86,44.09,47.88,1591452.25,0.86,0.88,36.77,102.78,466852.63,0.34,0.35,85.14,127.1,543296.44,0.63,0.69,65.47,68.39,1928833.13,0.88,0.88,98.3,106.07,2947968,0.87,0.88,186.34,194.11,4650363,0.91,0.91,149.14,153.39,1891543.13,0.92,0.92,39.08,42.6,593853.63,0.86,0.87,132.94,335.42,4973854.5,0.37,0.4,25.22,31.68,704975.25,0.75,0.75,6.4,9.58,517149.22,0.63,0.63,0,0,0,0,0,0,137.51,365.93,4805182,0.99,1,,,,,
2019-11-03,2:00:00,361.99,361.85,51.69,0.988,114.31,109.45,1409565.5,0.98,0.98,3.9,4.87,595203.19,0.72,0.8,128.49,153.6,72.37,0.88,42.29,47.1,20.48,0.87,100,110,48,-89.79,17.78,17.92,5.28,0.96,107.05,115.3,3781432.5,0.87,0.88,46.7,50.02,1591496.25,0.87,0.89,36.87,102.77,466889.47,0.34,0.35,83.21,118.59,543377.06,0.66,0.71,61.45,64.59,1928897.38,0.87,0.87,100.45,107.02,2948064.25,0.88,0.89,179.75,188.02,4650544.5,0.9,0.9,132.1,137.62,1891687.13,0.9,0.9,36.82,39.93,593890.25,0.86,0.87,138.69,341.46,4973989.5,0.38,0.41,26.31,32.41,705003.88,0.76,0.77,3.39,5.58,517155.69,0.57,0.59,0,0,0,0,0,0,137.61,365.24,4805319.5,0.99,1,,,,,
2019-11-03,3:00:00,359.78,376.62,54.65,0.988,98.29,92.31,1409671.63,0.99,1,7.43,8.78,595208.06,0.74,0.78,132.92,150.65,73.85,0.87,41.98,47.1,19.97,0.868,101,111,47,-90.19,17.5,21.44,5.28,0.97,99.02,109.38,3781533,0.85,0.85,45.03,49.45,1591540.25,0.85,0.87,37.09,102.78,466926.63,0.34,0.35,84.8,117.29,543461.75,0.68,0.72,60.47,64.55,1928959,0.86,0.86,95.69,103.28,2948162.5,0.86,0.87,178.62,187.04,4650721.5,0.9,0.9,144.45,149.93,1891828.63,0.9,0.91,36.74,40.25,593927.5,0.85,0.86,134.25,337.3,4974126.5,0.37,0.4,28.83,34.73,705033,0.77,0.79,3.24,5.53,517162.28,0.55,0.57,0,0,0,0,0,0,139.84,369.6,4805456,0.99,1,,,,,
2019-11-03,4:00:00,356.38,350.03,56.12,0.988,96.96,91.92,1409773.75,0.99,1,6.32,7.51,595212.63,0.74,0.79,131.15,152.12,70.89,0.88,43.47,48.64,21.5,0.87,95,105,47,-89.76,21.65,17.6,5.76,0.95,102.08,113.24,3781631.75,0.85,0.86,44.13,48.07,1591583.38,0.86,0.88,36.43,102.14,466963.44,0.34,0.35,80.56,113.99,543543.25,0.67,0.72,59.39,63.03,1929019.13,0.87,0.87,94.3,102.49,2948258.5,0.87,0.87,164.59,175.92,4650892,0.89,0.89,137.95,144.84,1891968.38,0.9,0.9,36.23,39.38,593964.56,0.86,0.87,131.47,333.38,4974262,0.37,0.4,31.72,37.09,705062.13,0.8,0.83,13.25,15.19,517173.22,0.82,0.83,0,0,0,0,0,0,131.12,349.71,4805592,0.99,1,,,,,
2019-11-03,5:00:00,363.18,358.89,56.12,0.988,98.41,92.41,1409874,0.99,1,3.94,4.96,595217.56,0.72,0.8,128.2,149.17,75.32,0.87,42.09,44.54,18.94,0.904,96,106,47,-89.51,18.94,18.24,5.76,0.96,91.99,100.42,3781730.75,0.86,0.86,42.54,47.55,1591626.38,0.83,0.85,37.22,103.04,467000.44,0.34,0.35,84.59,116.17,543624.88,0.68,0.72,59.66,64.07,1929078.75,0.85,0.85,92.3,99.99,2948353.75,0.86,0.87,159.39,170.49,4651056.5,0.88,0.88,162.73,170.58,1892106.88,0.9,0.9,36.51,40.15,594001.06,0.85,0.85,124.48,325.1,4974393,0.36,0.38,29.29,35.14,705090.75,0.78,0.79,11.99,14.35,517184.63,0.78,0.79,0,0,0,0,0,0,117.16,310.15,4805720,0.99,1,,,,,
2019-11-03,6:00:00,380.01,378.09,50.22,0.99,100.93,94.53,1409974.38,0.99,1,19.65,26.37,595228.88,0.66,0.7,144.59,169.85,82.71,0.87,42.24,50.18,19.97,0.904,118,126,47,-92.5,18.46,20.8,5.6,0.96,114.53,125.5,3781829.25,0.85,0.86,44.27,48.15,1591669.5,0.86,0.87,37.65,103.48,467037.72,0.34,0.35,81.85,110.4,543709.06,0.7,0.74,60.63,64.41,1929137.88,0.86,0.86,97.9,106.78,2948450.75,0.85,0.86,160.41,171.96,4651217,0.87,0.87,135.34,140.81,1892242.5,0.9,0.9,37.05,40.34,594037.5,0.85,0.86,126.09,328.07,4974520.5,0.36,0.38,25.38,32.08,705120.5,0.74,0.75,10.72,14.07,517195.41,0.71,0.73,0,0,0,0,0,0,147.22,389.41,4805865.5,0.99,1,,,,,
2019-11-03,7:00:00,408.22,400.25,59.08,0.988,97.78,91.75,1410074.5,0.99,1,17.15,24.28,595247.69,0.62,0.66,182.84,200.86,91.57,0.89,57.45,54.27,22.53,0.904,156,167,61,-93.11,17.86,20,5.12,0.96,101.64,114.18,3781935.5,0.83,0.84,42.26,45.74,1591713.5,0.86,0.88,37.45,103.3,467074.94,0.34,0.35,80.03,108.11,543790.75,0.7,0.73,80.79,81.83,1929215.75,0.9,0.91,101.5,110.28,2948549.5,0.86,0.86,160.59,172.44,4651375,0.87,0.87,128.87,136.42,1892378.13,0.88,0.89,37.67,40.66,594075.13,0.86,0.87,148.25,352.8,4974663.5,0.39,0.42,26.22,32.83,705149.63,0.74,0.75,7.32,11.66,517204.53,0.58,0.59,0,0,0,0,0,0,148.58,394.31,4806019,0.99,1,,,,,
2019-11-03,8:00:00,416.49,413.54,60.55,0.988,97.59,92.32,1410174.38,0.99,1,19.24,26.04,595266.38,0.7,0.71,177.38,193.48,88.62,0.89,55.04,67.07,26.11,0.944,176,188,67,-93.49,16.34,21.6,5.44,0.97,102.94,115.32,3782042,0.84,0.84,43,46.52,1591757.25,0.87,0.88,36.97,102.64,467112,0.34,0.35,89.57,122.25,543880.44,0.69,0.72,80.17,84.66,1929297.5,0.87,0.87,103.77,113.72,2948651,0.86,0.86,157.89,170.37,4651529.5,0.87,0.88,141.58,149.94,1892511.25,0.89,0.89,37.45,41.83,594113.13,0.84,0.84,148.07,352.04,4974813,0.39,0.43,32.68,37.81,705181.5,0.81,0.83,72.45,69.11,517246.84,0.98,1,0,0,0,0,0,0,142.96,381.92,4806168,0.99,1,,,,,
2019-11-03,9:00:00,403.2,398.77,62.03,0.99,106.83,101.2,1410274.88,0.99,1,20.32,26.61,595284.94,0.72,0.74,174.87,194.95,90.09,0.89,55.91,57.86,20.48,0.944,213,220,59,-96.34,17.87,16.48,6.88,0.91,112.39,124.11,3782148.5,0.86,0.86,47.29,50.76,1591802.88,0.88,0.9,36.68,102.66,467148.91,0.34,0.35,89.84,133.42,543966.63,0.64,0.69,78.34,82.78,1929376.63,0.87,0.88,102.82,112.72,2948755.25,0.86,0.87,149.24,162.86,4651683.5,0.87,0.87,131.11,138.38,1892643,0.9,0.9,37.14,41.48,594149.94,0.84,0.84,163.53,365.05,4974973.5,0.42,0.46,28.74,34.77,705211.56,0.78,0.8,75.46,72.05,517325.34,0.99,1,0,0,0,0,0,0,155.85,417.58,4806322,0.99,1,,,,,
2019-11-03,10:00:00,426.98,447.51,64.98,0.99,104.44,97.87,1410376,0.99,1,19.75,26.44,595303.56,0.7,0.71,168.81,192,91.57,0.88,56.27,61.95,24.06,0.944,202,211,64,-95.32,17.14,18.08,6.88,0.92,112.75,122.77,3782262.25,0.86,0.86,44.93,48.53,1591848.5,0.86,0.88,37.72,103.34,467185.5,0.34,0.36,90.56,123.23,544053.25,0.69,0.72,76.45,79.99,1929452.88,0.87,0.87,103.96,113.03,2948858.25,0.86,0.86,161.8,174.17,4651839,0.87,0.87,165.46,170.18,1892804.38,0.91,0.91,41.38,45.44,594187.75,0.85,0.85,168.33,369.57,4975138,0.42,0.47,25.79,32.07,705241.13,0.75,0.76,17.58,18.96,517355.63,0.86,0.87,0,0,0,0,0,0,158.44,420.34,4806635.5,0.99,1,,,,,
