DATE,TIME,BLD A (KW),BLD A (KVA),BLD A (KVAR),BLD A (PF),Plant Chillers (KW),Plant Chillers (Avg Current),Plant Chillers (kWh),Plant Chillers (PF),BLD A FITNESS ZONE (KW),BLD A FITNESS (AVG CURRENT),BLD A FITNESS (kWh),BLD A FITNESS (PF),BLD B (KW),BLD B (kVa),BLD B (kVAR),BLD B (PF),BLD D (KW),BLD D (kVA),BLD D (kVAR),BLD D (PF),BLD E (KW),BLD E (kVA),BLD E (KVAR),BLD E (PF),BLD G (KW),BLD G (kVA),BLD G (kVAR),BLD G (PF),BLD H (KW),BLD H Average Current,BLD H (kWh),BLD H (PF),BLD J (KW),BLD J Average Current,BLD J (kWh),BLD J (PF),BLD K (KW),BLD K Average Current,BLD K (kWh),BLD K (PF),BLD M (KW),BLD M (Average Current),BLD M (kWh),BLD M (PF),BLD N (KW),BLD N Average Current,BLD N (kWh),BLD N (PF),BLD P (KW),BLD P Average Current,BLD P (kWh),BLD P (PF),RES PH 1 & 2 (KW),RES PH 1 & 2 Avg Current,RES PH 1 & 2 (kWh),RES PH 1 & 2 (PF),RES PH 3 (KW),RES PH 3 Avg Current,RES PH 3 (kWh),RES PH 3 (PF),BLD S (KW),BLD S Avg Current,BLD S (kWh),BLD S (PF),BLD T (KW),BLD T Avg Current,BLD T (kWh),BLD T (PF),BLD V (KW),BLD V Avg Current,BLD V (kWh),BLD V (PF),BLD Z (KW),BLD Z Avg Current,BLD Z (kWh),BLD Z (PF),BLD C (KW)
2019-01-18,4:00:00,434.22,431.26,64.98,98.8,3.78,139.62,806228.31,0.03,12.49,11.92,431997.5,0.95,150.65,No Data,No Data,No Data,62.62,71.17,26.11,90.6,86,91,32,-93.58,19.23,18.56,5.44,96.6,122.24,131.76,2726972,0.87,56.93,57,1194668.13,0.93,0,0,303995.59,1,2.03,20.23,62312.92,0.1,71.61,75.2,1365540.13,0.87,95.79,99.72,2147877,0.89,174.8,184.33,3255095,0.89,2.56,5.02,1010676.69,0.48,2.74,5.74,328304.34,0.44,177.83,202.92,3428937.75,0.81,25.15,29.62,467794.5,0.79,35.23,44.21,357641.97,0.74,0
2019-01-18,5:00:00,427.57,413.54,60.55,99,3.78,139.62,806228.31,0.03,12.39,12.03,432009.31,0.92,152.27,No Data,No Data,No Data,62.16,66.05,23.55,93.6,98,105,42,-91.9,20.72,24.64,5.44,97,121.74,132.13,2727099.75,0.86,66.88,66.94,1194728.38,0.93,0,0,303995.59,1,2.46,18.34,62315.55,0.13,77.03,80.56,1365612.63,0.87,107.8,109.45,2147977.75,0.92,178.38,188.92,3255267.25,0.89,2.61,5.34,1010679.25,0.46,2.56,6.32,328307.19,0.38,159.72,175.85,3429108.25,0.85,20.5,25.56,467815.16,0.75,33.47,42.98,357676.41,0.73,0
2019-01-18,6:00:00,460.8,460.8,66.46,99,3.78,139.62,806228.31,0.03,25.1,30.21,432028.5,0.75,185.94,No Data,No Data,No Data,94.36,110.59,28.16,96.6,88,92,30,-94.38,19.07,21.44,5.44,96.6,146.19,152.69,2727236.75,0.9,69.26,69.56,1194795.88,0.93,0,0,303995.94,1,3.1,19.99,62318.22,0.15,76.56,80.14,1365686.75,0.88,122.46,125.37,2148083.5,0.92,174.69,185.66,3255436.25,0.89,2.6,5.48,1010681.88,0.45,3.42,7.51,328310.81,0.43,155.21,170.68,3429277.25,0.85,32.44,34.14,467838.06,0.89,37.19,45.81,357710.84,0.76,0
2019-01-18,7:00:00,525.93,516.92,78.28,98.8,3.78,139.62,806228.31,0.03,24.7,28.93,432057.84,0.77,197.32,No Data,No Data,No Data,102.09,109.57,28.16,96.2,152,158,50,-94.93,21.73,23.2,5.44,97,146.1,152.46,2727407,0.9,68.95,68.79,1194864.63,0.94,12.63,13.05,303997.66,0.91,2.29,20.02,62320.2,0.11,85.7,89.2,1365770.5,0.88,126.51,128.12,2148195.25,0.93,175.49,185.38,3255607.75,0.89,2.77,6.46,1010684.44,0.4,4.01,7.81,328315.06,0.48,210.08,224.42,3429477.25,0.88,33.18,37.39,467871.44,0.83,32.86,42.46,357743.94,0.73,0
2019-01-18,8:00:00,579.25,580.43,97.48,98.6,3.78,139.62,806228.31,0.03,28.52,32.61,432086.44,0.82,239.85,No Data,No Data,No Data,117.61,125.44,35.84,95.8,172,177,46,-96.65,23.84,20.8,5.92,94.2,207.42,211.84,2727583,0.92,92.25,90.31,1194945,0.95,8.81,9.5,304005.16,0.87,2.14,20.9,62322.65,0.1,96.96,97.94,1365859.5,0.9,169.08,178.97,2148344.25,0.88,176.02,186.03,3255784.25,0.89,2.73,6.31,1010687.25,0.4,4.57,8.37,328319.34,0.51,263.24,281.39,3429712,0.87,28.8,33.92,467907.03,0.79,35.85,45.13,357776.69,0.74,0
2019-01-18,9:00:00,545.72,547.94,90.09,98.6,3.78,139.62,806228.31,0.03,25.43,30.32,432115.53,0.79,254.18,No Data,No Data,No Data,117.2,107.01,34.3,94,194,198,48,-97.08,23.25,25.28,6.08,96.2,190.52,192.98,2727777.5,0.93,113.28,110.66,1195050.5,0.96,6.94,7.76,304014.47,0.84,2.29,22.48,62324.83,0.1,112.76,112.75,1365955.38,0.92,174.08,181.97,2148519.5,0.9,178.77,187.98,3255961,0.9,2.84,6.22,1010690.19,0.43,8.09,15.97,328325.28,0.48,301.37,313.57,3429992,0.9,29.55,34.58,467940.84,0.8,30.52,40.1,357808.81,0.71,0
2019-01-18,10:00:00,564.48,618.83,109.29,98.4,3.78,139.62,806228.31,0.03,29.67,33.64,432145.81,0.83,265.4,No Data,No Data,No Data,116.02,118.27,34.82,96.4,223,230,59,-96.57,21.33,21.6,6.56,94.8,233.21,239.04,2727993,0.92,110.88,108.6,1195163.5,0.96,15.38,15.53,304023.59,0.94,3.26,22.16,62327.25,0.14,120.26,119.67,1366072.63,0.92,180.28,186.71,2148699.75,0.91,184.85,194.83,3256141.75,0.89,2.63,6.14,1010693.13,0.4,5.34,11.82,328331.66,0.42,309.51,310.84,3430300.5,0.93,28.92,33.9,467972.41,0.8,35.93,45.27,357840.56,0.75,0
2019-01-18,11:00:00,570.09,573.05,100.43,98.4,3.78,139.62,806228.31,0.03,31.02,34.61,432173.72,0.84,279.14,No Data,No Data,No Data,117.66,122.37,35.84,95.4,190,195,47,-97.08,23.38,25.92,7.84,95.6,226.42,232.06,2728222.25,0.92,109.25,106.12,1195278.5,0.96,11.94,12.39,304033.88,0.9,1.66,21.73,62330.68,0.07,117.1,117.54,1366188.88,0.91,183.88,189.57,2148882.75,0.9,175.62,185.19,3256329,0.89,3.4,8.02,1010696,0.4,4.69,8.5,328336.94,0.51,315.45,324.89,3430620,0.9,30.57,35.34,468006.25,0.8,27.43,38.71,357871.63,0.66,0
2019-01-18,12:00:00,606.28,615.88,115.2,98.2,3.78,139.62,806228.31,0.03,32.95,36.15,432203.13,0.86,284.46,No Data,No Data,No Data,123.39,132.1,36.35,96.4,189,195,52,-96.37,20.67,22.56,7.84,94.6,186.54,189.43,2728451,0.93,115.21,111.7,1195393.88,0.96,7.24,8.13,304044.22,0.84,2.81,20.57,62333.89,0.13,118.45,118.34,1366308.13,0.92,138.2,137.85,2149052.75,0.94,189,197.01,3256519.25,0.9,2.68,6.51,1010698.94,0.39,4.61,8.88,328341.53,0.49,343.64,343.8,3430939.75,0.94,32.22,36.92,468037.41,0.82,29.76,40.95,357902.28,0.68,0
2019-01-18,13:00:00,612.78,621.78,124.06,98,3.78,139.62,806228.31,0.03,57.01,56.82,432252,0.94,286.52,No Data,No Data,No Data,117.2,115.71,33.79,95.6,197,201,45,-97.56,20.64,26.08,6.56,96.6,183.3,188.62,2728639.5,0.91,107.42,104.27,1195506.88,0.96,13.01,14.28,304055.31,0.86,1.62,20.86,62336.66,0.08,111.59,110.88,1366421,0.92,166.58,175.28,2149201.5,0.89,196.89,205.88,3256717,0.9,2.88,6.87,1010702,0.39,4.66,8.44,328347.16,0.51,325.44,333.96,3431255.25,0.91,39.88,43.69,468072.5,0.85,32.5,42.07,357934.28,0.72,0
2019-01-18,14:00:00,595.2,607.02,103.38,98.6,3.78,139.62,806228.31,0.03,26.43,31.54,432287.72,0.78,279.14,No Data,No Data,No Data,111.41,112.13,33.79,95,190,194,44,-97.34,21.34,18.24,6.4,94.4,206.19,209.1,2728832.5,0.93,117.81,114.75,1195626.5,0.96,12.66,13.87,304066.19,0.86,1.82,19.22,62339.01,0.09,115.59,115.84,1366534.13,0.91,136.51,135.56,2149368.5,0.94,197.12,204.95,3256912.5,0.9,3.07,7.69,1010705.06,0.37,4.8,8.62,328351.94,0.52,318.54,318.92,3431575.75,0.93,33.71,38.03,468103.5,0.82,35.24,44.91,357966.03,0.73,0
2019-01-18,15:00:00,601.7,617.35,110.77,98.4,3.78,139.62,806228.31,0.03,24.83,29.64,432318,0.78,263.93,No Data,No Data,No Data,108.03,109.57,34.3,94.8,175,179,43,-97.12,21.42,17.6,6.4,92.2,198.85,204.07,2729040.5,0.91,114.7,111.08,1195744,0.96,6.92,8.17,304074.97,0.8,1.99,20.78,62340.94,0.09,127.54,127.6,1366658.38,0.91,127.21,128.08,2149503.25,0.92,201.56,209.96,3257111,0.9,3.52,7.98,1010708.19,0.41,8.06,14.8,328359.34,0.51,274.92,291.85,3431884.75,0.88,35.71,39.92,468134.22,0.83,28.95,39.65,357996.31,0.68,0
2019-01-18,16:00:00,588.85,583.38,103.38,98.4,3.78,139.62,806228.31,0.03,33.14,36.51,432350.25,0.85,248.57,No Data,No Data,No Data,82.74,87.04,34.3,93,188,193,48,-96.99,19.44,17.76,6.08,94,198.17,200.45,2729247.5,0.93,131.65,130.25,1195860.88,0.94,13.67,14.46,304084.16,0.89,2.25,18.79,62342.56,0.12,104.87,105.1,1366770,0.91,132.39,134.44,2149640,0.92,215.35,223.97,3257313.25,0.9,2.96,7.18,1010711.25,0.39,4.91,6.99,328365.78,0.65,276.03,281.2,3432176.75,0.92,35.87,39.48,468168.22,0.85,32.96,42.5,358027.56,0.72,0
2019-01-18,17:00:00,558.42,565.66,96,98.6,3.78,139.62,806228.31,0.03,29.21,32.57,432386.59,0.81,220.65,No Data,No Data,No Data,70.04,71.17,22.02,93.8,164,169,43,-96.65,20.85,16.32,6.24,91.8,187.53,191.48,2729451,0.92,85.81,84.98,1195964.63,0.94,14,14.59,304092.94,0.91,2.21,17.89,62345.06,0.12,110.72,111.23,1366875.13,0.91,122.84,124.62,2149768.25,0.92,205,211.87,3257517,0.91,2.94,7.54,1010714.31,0.37,4.52,7.17,328370.66,0.59,275.34,293.46,3432451.25,0.88,33.59,37.44,468202.09,0.84,52.51,56.61,358068.78,0.87,0
2019-01-18,18:00:00,545.72,556.8,97.48,98.4,3.78,139.62,806228.31,0.03,39.21,40.8,432420.97,0.85,206.62,No Data,No Data,No Data,71.01,79.87,31.74,91.4,165,171,49,-95.79,16.59,16.64,4.96,95.8,190.64,194.5,2729638.5,0.92,76.81,75.9,1196051.5,0.95,9.82,9.97,304101.69,0.93,2.12,18.69,62347.61,0.11,113.84,113.98,1366984.5,0.92,110.82,114.47,2149888.25,0.91,215.06,220.77,3257730,0.92,3.34,7.95,1010717.31,0.4,4.45,6.64,328375.22,0.63,267.34,287.23,3432716.25,0.87,31.96,36.78,468237.34,0.81,43.92,48.83,358118.31,0.84,0
2019-01-18,19:00:00,530.95,530.22,88.62,98.6,3.78,139.62,806228.31,0.03,34.86,37.55,432453.91,0.84,198.94,No Data,No Data,No Data,60.72,65.54,27.14,90.6,155,159,41,-96.57,17.89,19.84,6.08,96.4,183.91,187.75,2729821.5,0.92,75.29,74.57,1196127.88,0.94,5.71,5.85,304110.38,0.92,1.94,18.65,62349.71,0.1,98.4,99.43,1367088.75,0.9,102.92,108.34,2150002.75,0.88,209.26,214.41,3257944.25,0.92,3.32,7.99,1010720.31,0.39,4.41,6.66,328379.75,0.62,254.04,271.48,3432965.5,0.87,23.42,30.38,468265.75,0.72,51.85,56.17,358168.41,0.86,0
2019-01-18,20:00:00,517.96,530.22,84.18,98.8,3.78,139.62,806228.31,0.03,34.12,36.81,432485.56,0.82,201.01,No Data,No Data,No Data,52.79,60.42,24.58,91,158,166,54,-94.55,18.3,23.36,5.92,97.4,155.66,162.41,2729987.25,0.9,73.39,73.13,1196202.63,0.93,7.91,8.16,304119.03,0.91,1.44,20.22,62351.42,0.07,96.39,99.17,1367191.63,0.89,116.12,122.57,2150113.25,0.88,229.13,238.8,3258155.25,0.9,2.92,7.11,1010723.38,0.38,2.99,4.49,328382.91,0.62,250.72,270.21,3433209.25,0.86,23.24,30.27,468291.44,0.71,54.76,58.78,358218.69,0.87,0
