DATE,TIME,BLD A (KW),BLD A (KVA),BLD A (KVAR),BLD A (PF),Plant Chillers (KW),Plant Chillers (Avg Current),Plant Chillers (kWh),Plant Chillers (PF),BLD A FITNESS ZONE (KW),BLD A FITNESS (AVG CURRENT),BLD A FITNESS (kWh),BLD A FITNESS (PF),BLD B (KW),BLD B (kVa),BLD B (kVAR),BLD B (PF),BLD D (KW),BLD D (kVA),BLD D (kVAR),BLD D (PF),BLD E (KW),BLD E (kVA),BLD E (KVAR),BLD E (PF),BLD G (KW),BLD G (kVA),BLD G (kVAR),BLD G (PF),BLD H (KW),BLD H Average Current,BLD H (kWh),BLD H (PF),BLD J (KW),BLD J Average Current,BLD J (kWh),BLD J (PF),BLD K (KW),BLD K Average Current,BLD K (kWh),BLD K (PF),BLD M (KW),BLD M (Average Current),BLD M (kWh),BLD M (PF),BLD N (KW),BLD N Average Current,BLD N (kWh),BLD N (PF),BLD P (KW),BLD P Average Current,BLD P (kWh),BLD P (PF),RES PH 1 & 2 (KW),RES PH 1 & 2 Avg Current,RES PH 1 & 2 (kWh),RES PH 1 & 2 (PF),RES PH 3 (KW),RES PH 3 Avg Current,RES PH 3 (kWh),RES PH 3 (PF),BLD S (KW),BLD S Avg Current,BLD S (kWh),BLD S (PF),BLD T (KW),BLD T Avg Current,BLD T (kWh),BLD T (PF),BLD V (KW),BLD V Avg Current,BLD V (kWh),BLD V (PF),BLD Z (KW),BLD Z Avg Current,BLD Z (kWh),BLD Z (PF),COGEN 1 (kW),COGEN 1 (kVAR),COGEN 1 (kVA),COGEN2 (kW),COGEN2 (KVAR),COGEN2 (KVA),BLD C (KW)
2019-02-02,15:00:00,500.09,484.43,73.85,98.8,3.78,139.62,806228.31,0.03,23.25,28.37,441262.47,0.77,179.74,199.38,91.57,88.8,49.87,50.18,21.5,90.6,209,218,65,-95.35,18.88,16.8,5.28,93.6,151.38,157.45,2790168.25,0.9,97.48,96.01,1226423.5,0.94,0,0,305657.78,1,1.21,17.79,63093.97,0.07,97.76,102.56,1401654.13,0.87,101.91,108.74,2195554.25,0.87,191.93,200.67,3327547.5,0.9,2.88,6.96,1011722.19,0.39,4.22,5.45,329870.59,0.72,169.8,373.16,3507236.25,0.42,53.57,54.56,480952.97,0.91,57.5,61.52,373118.84,0.87,0,,,0,,,0
2019-02-02,16:00:00,495.21,550.89,78.28,99,3.78,139.62,806228.31,0.03,37.67,39.8,441297.16,0.89,176.94,197.91,87.14,90,49.25,54.78,21.5,90,218,224,55,-96.92,17.73,21.76,6.56,95.4,151.69,160.6,2790308.25,0.89,81.02,80.52,1226514.88,0.94,0,0,305657.78,1,2.13,18.67,63096.08,0.11,97.41,102.07,1401751.63,0.88,105.11,111.36,2195670.75,0.88,201.16,208.54,3327746.25,0.91,2.86,7.63,1011725.19,0.35,4.11,5.09,329874.84,0.75,171.22,374.68,3507407,0.43,48.51,50.15,481001.22,0.91,58.08,62.41,373176.09,0.87,0,,,0,,,0
2019-02-02,17:00:00,494.03,521.35,82.71,98.8,3.78,139.62,806228.31,0.03,33.7,36.51,441328.97,0.87,182.99,200.86,90.09,89.4,53.66,59.9,25.6,90.2,209,215,54,-96.86,19.26,20.64,5.76,96.2,176.33,181.13,2790466,0.92,80.34,79.67,1226596.75,0.94,0,0,305657.78,1,1.8,19.01,63097.44,0.09,97.81,101.83,1401851.13,0.88,100.2,107.17,2195776,0.87,197.06,205.45,3327947.75,0.9,2.96,7.51,1011728.31,0.37,4.14,5.37,329879.22,0.72,169.7,374.44,3507579,0.42,35.99,40.32,481047.72,0.83,57.23,61.19,373233.59,0.88,0,,,0,,,0
2019-02-02,18:00:00,495.8,481.48,78.28,98.6,3.78,139.62,806228.31,0.03,22.35,28.27,441357.88,0.74,183.88,199.38,85.66,90.4,55.86,66.56,29.7,89.4,196,200,47,-97.11,20.45,24.64,5.76,97.6,156.7,163.41,2790632.25,0.9,75.54,75.56,1226677.75,0.94,0,0,305657.78,1,2.11,22.74,63100,0.09,90.48,95.04,1401941.13,0.87,102.35,108.59,2195881.75,0.88,205.83,211.66,3328153,0.92,3.37,8.02,1011731.25,0.4,3.78,5.43,329883.19,0.65,168.14,372.03,3507749.25,0.42,56,56.4,481101.75,0.93,57,61.16,373291.16,0.87,0,,,0,,,0
2019-02-02,19:00:00,496.98,484.43,75.32,98.8,3.78,139.62,806228.31,0.03,23.38,29.17,441380.34,0.75,181.81,202.34,90.09,89.4,53.25,61.95,25.09,91.2,201,207,55,-96.3,17.63,16,5.76,93.2,166.64,172.63,2790792.5,0.9,79.95,79.73,1226758,0.93,0,0,305657.78,1,1.53,19.59,63101.42,0.08,88.29,92.54,1402029.75,0.87,112.47,117.08,2195989,0.89,200.13,207.36,3328362,0.9,2.96,7.38,1011734.25,0.38,3.97,5.79,329887.31,0.64,163.91,369.18,3507915.75,0.41,64.44,63.67,481147.44,0.94,56.96,60.69,373348.81,0.88,0,,,0,,,0
2019-02-02,20:00:00,509.24,503.63,76.8,98.8,3.78,139.62,806228.31,0.03,26.48,31.41,441405.94,0.79,179.89,208.25,94.52,89.2,52.43,57.86,29.7,87.4,194,201,55,-96.23,20.78,18.4,5.76,95.4,145.9,153.14,2790958,0.89,76.67,78.48,1226835.88,0.91,0,0,305657.78,1,1.17,23.53,63103.29,0.05,90.46,94.64,1402118.5,0.87,107.7,113.43,2196095.75,0.88,204.63,210.48,3328570.75,0.91,2.89,7.19,1011737.13,0.38,4.06,5.78,329891.41,0.65,168.06,372.52,3508081.5,0.42,59.99,59.79,481195.44,0.93,59.13,63.06,373406.5,0.87,0,,,0,,,0
2019-02-02,21:00:00,483.69,487.38,78.28,98.8,3.78,139.62,806228.31,0.03,7.51,8.24,441419.84,0.85,176.94,193.48,85.66,89.8,51.35,54.27,24.06,91.6,199,203,46,-97.42,17.76,13.28,5.92,91,148.91,157.83,2791096.25,0.89,75.89,75.79,1226912.5,0.93,0,0,305657.78,1,1.25,17.5,63105.3,0.07,85.04,89.83,1402205.75,0.87,103.3,109.28,2196200.25,0.88,210.46,216.64,3328779.5,0.91,2.74,6.87,1011740,0.37,3.86,5.87,329895.31,0.61,154.42,358.19,3508236.25,0.4,36.45,39.67,481242.34,0.86,53.47,57.29,373462.84,0.87,0,,,0,,,0
2019-02-02,22:00:00,447.66,474.09,76.8,98.6,3.78,139.62,806228.31,0.03,5.68,6.31,441425.94,0.83,178.26,203.82,90.09,89.6,52.02,64,28.16,89.4,167,172,42,-96.91,19.73,22.24,6.24,97,125.26,136.6,2791228.5,0.85,75.72,75.4,1226989.25,0.93,0,0,305657.78,1,0.36,21.66,63106.21,0.02,92.34,96.49,1402295.5,0.87,102.9,108.63,2196304.25,0.88,205.76,210.33,3328990,0.91,2.74,6.53,1011742.94,0.39,4.01,5.51,329899.41,0.67,160.16,366.08,3508393.25,0.4,26.96,30.8,481277.19,0.81,39.04,47.07,373512.5,0.77,0,,,0,,,0
2019-02-02,23:00:00,415.16,406.15,62.03,98.8,3.78,139.62,806228.31,0.03,7.17,7.82,441432.06,0.85,153.75,180.18,88.62,87.2,51.3,60.42,28.67,87.8,162,167,47,-96.06,20.59,21.28,5.76,97.4,123.48,136.31,2791353.75,0.84,72.82,73.3,1227064.13,0.92,0,0,305657.78,1,1.8,21.44,63108.42,0.08,90.51,94.3,1402384.13,0.87,98.41,102.83,2196413.75,0.88,200.49,206.94,3329195.75,0.9,2.68,5.99,1011745.75,0.42,4.03,5.55,329903.38,0.67,150.02,357.46,3508543.5,0.39,50.49,50.06,481311.66,0.93,39.36,47.23,373551.78,0.77,0,,,0,,,0
2019-02-03,0:00:00,417.53,406.15,66.46,98.6,3.78,139.62,806228.31,0.03,6.32,6.94,441437.78,0.86,148.43,168.37,75.32,89.4,50.94,54.27,22.53,89.6,99,105,30,-95.57,15.63,12.96,5.76,91.2,129.35,139.75,2791477.5,0.88,68.31,69.12,1227137,0.93,0,0,305657.78,1,3.14,18.97,63110.61,0.16,85.86,90.91,1402472.13,0.87,92.73,96.82,2196509,0.9,189.33,196.83,3329397.75,0.91,2.39,5.67,1011748.5,0.4,3.79,5.42,329907.31,0.66,145.36,349.8,3508690,0.39,20.56,24.81,481347.09,0.78,35.03,43.71,373587.34,0.76,0,,,0,,,0
2019-02-03,1:00:00,409.26,437.17,59.08,99,3.78,139.62,806228.31,0.03,10.14,10.23,441444.09,0.92,146.81,166.89,81.23,87.6,50.89,55.3,26.11,87.4,102,108,36,-94.21,19.71,24.32,5.44,97.2,113.11,125.31,2791594.25,0.84,71.77,73.11,1227209.63,0.91,0,0,305657.81,1,1.42,18.83,63112.96,0.07,88.61,93.15,1402559.38,0.87,87.89,93.28,2196605,0.87,192.87,199.61,3329590.25,0.9,2.68,5.91,1011751.19,0.42,3.96,5.52,329911.19,0.67,144.66,352,3508837.25,0.38,53.22,52.84,481381.31,0.93,35.96,44.93,373622.97,0.74,0,,,0,,,0
2019-02-03,2:00:00,418.86,463.75,73.85,98.8,3.78,139.62,806228.31,0.03,6.22,7.01,441451.25,0.83,149.76,162.46,75.32,88.6,48.64,50.69,22.02,89.4,91,96,32,-94.24,16.82,16,5.28,94.2,120.86,133.89,2791714.25,0.85,73.16,74.32,1227281.38,0.92,0,0,305657.81,1,2.67,18.17,63114.77,0.14,88.24,92.12,1402649,0.88,102.09,104.52,2196702.25,0.91,186.43,194.31,3329779,0.9,2.59,5.6,1011753.88,0.43,3.79,5.51,329915.25,0.64,144.97,351.04,3508984.5,0.39,29.01,32.41,481417.38,0.84,35.26,43.86,373658.44,0.75,0,,,0,,,0
2019-02-03,3:00:00,425.06,446.03,63.51,99,3.78,139.62,806228.31,0.03,8.91,9.14,441458.69,0.9,144.3,163.94,79.75,87.6,50.84,52.74,22.53,89.8,95,102,38,-92.98,19.07,15.2,5.6,93,116.4,127.55,2791834.25,0.85,69.26,70.12,1227351.88,0.91,0,0,305657.81,1,1.7,19.73,63117.27,0.08,85.6,90.6,1402737,0.86,101.85,104.96,2196800.25,0.9,191.14,197.65,3329962.75,0.9,2.8,5.93,1011756.44,0.44,4.15,5.82,329919.09,0.66,144.42,351.73,3509129.75,0.38,43.54,44.02,481451.53,0.91,39.78,48.77,373696.47,0.76,0,,,0,,,0
2019-02-03,4:00:00,422.4,415.02,57.6,99,3.78,139.62,806228.31,0.03,9.54,9.69,441467,0.92,145.77,169.85,81.23,87.8,48.59,49.15,22.53,89.8,90,99,42,-90.77,20.27,16.8,5.44,93,131.38,144.96,2791955,0.85,69.65,70.98,1227421.13,0.91,0,0,305657.81,1,2.02,19.91,63119.53,0.1,80.79,87.1,1402821,0.85,87.27,92.65,2196896.5,0.88,174.87,184.29,3330139.25,0.89,2.41,4.98,1011759.06,0.45,4.03,5.72,329923.09,0.66,141.83,349.38,3509274.5,0.38,49.51,49.73,481487.75,0.93,39.24,47.69,373736.03,0.77,0,,,0,,,0
2019-02-03,5:00:00,427.27,406.15,62.03,98.8,3.78,139.62,806228.31,0.03,6.21,7.02,441476,0.83,145.77,165.42,81.23,87.4,51.71,59.39,23.55,91.6,87,92,34,-93.23,17.92,20.8,5.6,95.6,136.75,146.78,2792076.75,0.88,67.39,68.75,1227491.13,0.91,0,0,305657.81,1,2.23,17.9,63121.8,0.12,83.08,89.39,1402903.5,0.85,95.59,99.62,2197003.25,0.9,171.26,182.33,3330308.5,0.88,2.33,4.89,1011761.63,0.45,3.9,5.56,329927,0.65,145.5,351.49,3509420.25,0.39,23.64,28.2,481523.66,0.78,43.44,51.08,373776.91,0.8,0,,,0,,,0
2019-02-03,6:00:00,463.16,465.23,66.46,99,3.78,139.62,806228.31,0.03,20.93,27.22,441491.78,0.73,157.74,174.28,78.28,89.4,54.48,63.49,22.53,91.2,104,108,34,-94.83,18.99,16.32,4.32,96.4,117.36,128.92,2792197.5,0.86,69.52,71.46,1227561,0.92,0,0,305657.81,1,3.54,17.62,63124.12,0.19,84.64,91.12,1402988.13,0.86,93.49,99.63,2197101.25,0.89,156.53,169.53,3330473,0.88,2.31,5.11,1011764.19,0.43,6.24,9.81,329931.13,0.6,143.01,348.42,3509565.75,0.39,28.32,31.83,481559.06,0.84,40.22,48.36,373817.38,0.79,0,,,0,,,0
2019-02-03,7:00:00,492.11,496.25,73.85,98.8,3.78,139.62,806228.31,0.03,18.62,26.01,441512.59,0.67,171.62,189.05,82.71,89.6,54.07,60.42,28.16,91,151,157,46,-95.63,20.99,21.44,5.76,96.4,128.44,140.87,2792322.5,0.85,71.16,72.21,1227631.5,0.92,0,0,305657.81,1,1.04,18.39,63125.8,0.05,83.43,90,1403075,0.85,99.39,104.27,2197200.5,0.89,157.92,170.14,3330636.5,0.87,2.48,4.9,1011766.75,0.47,3.9,5.71,329935.13,0.64,157.28,364.48,3509719.25,0.4,36.94,38.67,481595.66,0.89,40.45,49.07,373858.88,0.77,0,,,0,,,0
2019-02-03,8:00:00,480.59,482.95,64.98,99,3.78,139.62,806228.31,0.03,20.43,27.31,441533,0.7,170.44,194.95,93.05,88,58.37,67.58,26.62,93,208,213,50,-97.2,17.42,19.36,6.08,95.4,115.56,126.06,2792448.5,0.85,71.96,72.83,1227701.38,0.92,0,0,305657.81,1,0.66,18.89,63127.46,0.03,99.36,103.3,1403170.25,0.88,105.57,112.25,2197302.5,0.87,157.29,171.94,3330798.25,0.85,2.65,5.19,1011769.31,0.48,4.3,5.62,329939.22,0.71,162.16,367.67,3509874,0.41,45.79,47.83,481643.63,0.89,39.31,47.89,373899.06,0.76,0,,,0,,,0
2019-02-03,9:00:00,485.76,469.66,72.37,98.8,3.78,139.62,806228.31,0.03,18.28,25.26,441553.78,0.69,171.91,192,87.14,89.2,55.24,69.12,26.11,92.4,229,234,55,-97.23,18.3,21.76,6.24,96,131.77,140.3,2792574,0.89,75.91,76.7,1227772.25,0.93,0,0,305657.81,1,2.49,18.1,63129.55,0.13,103.02,107.07,1403270,0.89,100.51,107.03,2197406.75,0.88,162.31,175.3,3330961.25,0.88,2.61,6.16,1011772.06,0.4,4.13,5.32,329943.47,0.73,164.53,369.16,3510036.75,0.42,73.18,72.38,481693.63,0.95,56.14,60.76,373942.13,0.87,0,,,0,,,0
2019-02-03,10:00:00,485.46,502.15,69.42,99,3.78,139.62,806228.31,0.03,TIME (1),26.18,441574.28,0.74,168.52,197.91,90.09,89,54.99,63.49,22.02,91.6,205,209,48,-97.25,19.87,17.12,6.24,94.4,136.42,144.3,2792698.25,0.89,74.43,74.74,1227846.38,0.93,0,0,305657.81,1,2.47,22.11,63131.24,0.11,100.33,TIME (1),TIME (1),TIME (1),TIME (1),TIME (1),TIME (1),TIME (1),170.69,182.61,3331126.5,0.88,2.55,6.13,1011774.88,0.39,4.12,TIME (1),TIME (1),TIME (1),166.13,TIME (1),TIME (1),TIME (1),29.78,35.64,481744.78,0.78,54.45,59.42,374000.28,0.86,0,,,0,,,0
2019-02-03,11:00:00,496.84,511.02,87.14,98.6,3.78,139.62,806228.31,0.03,24.02,36.8,441600.78,0.86,170.44,183.14,81.23,89.8,54.99,54.78,22.02,90.4,220,228,61,-96.38,19.94,18.08,6.08,94.2,134.58,145.56,2792824,0.88,72.15,73.09,1227919.88,0.93,0,0,305657.81,1,2.45,18.4,63133.42,0.13,100.5,105.09,1403421.75,0.89,107.44,128.88,2197578.75,0.91,179.45,190.6,3331295,0.89,2.79,6.84,1011777.75,0.39,6.83,5.54,329949.88,0.71,169.81,375.47,3510286,0.43,53.73,54.88,481792.91,0.92,59.55,63.85,374058.09,0.88,0,,,0,,,0
2019-02-03,12:00:00,507.03,512.49,78.28,98.8,3.78,139.62,806228.31,0.03,27.14,31.35,441630.38,0.81,173.69,199.38,91.57,88.4,51.61,59.9,23.04,92.4,212,219,59,-96.31,14.88,16,6.08,91.4,124.44,135.41,2792949,0.86,68.03,68.59,1227992.88,0.92,0,0,305657.81,1,0.88,21.35,63135.22,0.04,103.62,107.63,1403522.88,0.88,106.24,111.53,2197690.75,0.89,185.5,194.97,3331474.5,0.89,2.92,6.75,1011780.75,0.4,4.21,5.43,329954.22,0.72,167.67,372.21,3510454.75,0.42,33.04,37.95,481839.13,0.81,59.44,63.25,374115.88,0.87,0,,,0,,,0
2019-02-03,13:00:00,506.44,496.25,76.8,98.8,3.78,139.62,806228.31,0.03,24.56,29.23,441663.13,0.79,177.23,199.38,87.14,90,53.5,62.46,23.04,93.8,222,230,65,-96.15,19.55,21.44,6.24,95.4,124.01,134.73,2793071.75,0.87,77.13,77.39,1228067.5,0.93,0,0,305657.81,1,2.04,17.98,63137.38,0.11,102.17,103.14,1403623.5,0.88,111.62,109.34,2197799.75,0.88,183.02,191.96,3331659,0.9,3.15,7.21,1011783.75,0.41,4.16,5.49,329958.47,0.7,172.04,376.9,3510624.25,0.43,30.97,36.18,481888.81,0.8,57.14,61.75,374173.69,0.87,0,,,0,,,0
2019-02-03,14:00:00,496.54,505.11,79.75,98.8,3.78,139.62,806228.31,0.03,39.16,40.98,441694.38,0.9,184.32,209.72,94.52,89.2,56.52,56.83,22.02,91.4,204,211,56,-96.37,20.42,21.28,6.4,96,124.12,135.63,2793197.25,0.86,76.35,75.64,1228145.25,0.94,0,0,305657.81,1,2.07,20.12,63139.5,0.1,99.67,104.02,1403725,0.89,107.37,112.67,2197909.25,0.89,196.36,205.13,3331855,0.9,2.66,7.29,1011786.81,0.34,4.11,5.61,329962.72,0.69,172.34,376.16,3510794.5,0.43,52.29,53.99,481935.72,0.91,59.17,63.05,374233.22,0.88,0,,,0,,,0
2019-02-03,15:00:00,496.25,484.43,75.32,98.8,3.78,139.62,806228.31,0.03,27.09,31.64,441723.03,0.8,182.55,205.29,91.57,89.6,51.97,58.88,25.09,91.4,177,181,43,-97.09,16.77,19.84,6.4,94.8,120.46,132.34,2793322,0.85,78.63,77.74,1228224.13,0.94,0,0,305657.81,1,2.07,19.87,63141.3,0.1,104.12,103.3,1403826,0.88,107.03,118.8,2198020.25,0.9,226.97,246.31,3332057,0.87,3.08,7.87,1011789.88,0.37,4.13,5.41,329967,0.71,173.15,373.18,3510966.5,0.42,48.35,50.33,481986.31,0.9,59.59,63.73,374291.13,0.88,0,,,0,,,0
2019-02-03,16:00:00,504.22,503.63,88.62,98.4,3.78,139.62,806228.31,0.03,27.39,31.4,441749.22,0.83,185.8,208.25,90.09,90.2,59.85,66.56,23.04,92.6,186,189,41,-97.61,19.92,21.6,6.4,95.6,116.4,128.89,2793447.75,0.85,78.84,79.05,1228302.5,0.94,0,0,305657.81,1,2.54,20.36,63142.34,0.12,103.08,106.18,1403929,0.88,110.06,108.24,2198141,0.87,224.28,243.42,3332261.75,0.87,2.64,7.02,1011793,0.36,4,5.34,329971.34,0.74,169.21,379.72,3511139.5,0.43,51.79,53.18,482034.72,0.92,59.38,63.12,374348.97,0.89,0,,,0,,,0
2019-02-03,17:00:00,517.22,549.42,82.71,98.8,3.78,139.62,806228.31,0.03,29.39,32.89,441779.63,0.84,188.16,203.82,85.66,90.6,56.22,59.39,18.94,94.6,173,179,50,-96.06,18.62,12.96,6.56,88.6,116.79,128.16,2793570,0.86,78.11,77.81,1228380.75,0.94,0,0,305657.84,1,2.03,20.3,63144.31,0.1,104,104.38,1404032,0.89,113.91,107.8,2198247.5,0.88,210.64,218.67,3332471.25,0.91,2.8,7.37,1011796,0.36,4.09,5.62,329975.72,0.7,171.94,379.07,3511313.5,0.43,54.43,56.39,482083,0.9,58.63,62.61,374407.31,0.88,0,,,0,,,0
2019-02-03,18:00:00,509.83,527.26,73.85,99,3.78,139.62,806228.31,0.03,27.11,31.63,441807.09,0.8,188.31,205.29,88.62,90,51.15,53.25,23.04,89.2,191,197,54,-96.19,18.74,22.24,5.76,97,122.05,134.38,2793694.75,0.85,76.43,76.64,1228458.88,0.93,0,0,305657.91,1,1.09,21.07,63145.62,0.05,90.09,92.8,1404131.38,0.87,100.06,106.42,2198353.75,0.87,210.1,214.68,3332687,0.92,3.28,8.45,1011799,0.36,3.91,5.68,329979.88,0.65,169.9,376.68,3511486.5,0.42,56.1,56.8,482134.16,0.92,62.6,65.77,374466.47,0.89,0,,,0,,,0
2019-02-03,19:00:00,490.19,487.38,70.89,99,3.78,139.62,806228.31,0.03,20.4,27.25,441829.19,0.7,185.21,205.29,90.09,89.8,50.38,54.78,27.14,88.6,191,197,54,-96.22,21.26,21.92,5.92,97,119.26,131.5,2793816.5,0.85,74.2,78.02,1228535.75,0.92,0,0,305657.91,1,0.83,21.2,63146.92,0.04,84.83,90.41,1404219.75,0.85,116.19,120.41,2198460.5,0.89,206.49,211.14,3332900.25,0.91,2.99,7.35,1011802.06,0.38,3.99,6.1,329983.88,0.61,171.37,376.72,3511657.5,0.42,28.97,35.11,482188.56,0.77,39.88,48.54,374517.69,0.76,0,,,0,,,0
2019-02-03,20:00:00,495.51,487.38,70.89,99,3.78,139.62,806228.31,0.03,22.51,28.16,441852.69,0.75,186.54,211.2,90.09,90.4,48.38,55.3,24.06,90.2,182,188,49,-96.72,16.96,12.96,4.64,91.2,121.33,131.91,2793937.75,0.86,71.78,72.4,1228612.63,0.93,0,0,305657.91,1,2.06,18.31,63148.13,0.11,88.74,93.07,1404306.75,0.86,111.64,116.48,2198567,0.89,204.58,211.83,3333111.75,0.91,2.79,7.12,1011805,0.37,3.79,5.55,329987.88,0.66,167.32,370.9,3511825.75,0.42,53.88,55.01,482237.66,0.92,37.67,46.66,374558.78,0.76,0,,,0,,,0
2019-02-03,21:00:00,472.17,463.75,73.85,98.8,3.78,139.62,806228.31,0.03,11.21,11.23,441868.53,0.93,180.18,202.34,88.62,89.8,47.87,54.27,23.04,91.4,183,190,55,-95.69,19.36,25.12,5.44,97.2,123.79,135.4,2794058,0.85,75.53,75.75,1228650.63,0.93,0,0,305657.91,1,1.25,19.75,63150.08,0.06,88.48,93.21,1404396.13,0.87,134.45,151.28,2198681.5,0.83,209.28,213.74,3333322,0.91,2.91,6.63,1011807.94,0.41,3.88,5.63,329991.84,0.65,164.5,368.97,3511993,0.42,45.17,45.18,482274.06,0.93,33.96,43.12,374597.59,0.73,0,,,0,,,0
2019-02-03,22:00:00,452.38,440.12,73.85,98.6,3.78,139.62,806228.31,0.03,5.65,6.41,441874.66,0.83,179.89,197.91,82.71,90.6,49.92,58.88,27.14,90.6,174,180,51,-95.96,20.42,21.44,5.12,97.6,111.05,122.52,2794178.75,0.85,78.31,79.47,1228763.75,0.92,0,0,305657.91,1,1.86,16.92,63152.2,0.11,90.34,91.41,1404484.13,0.87,100.02,103.83,2198787,0.87,208.56,214.18,3333529.5,0.92,2.65,6.74,1011810.69,0.37,3.84,5.43,329995.78,0.63,164.07,369.01,3512159.25,0.42,49.07,49.28,482311.5,0.93,37.26,46,374634.53,0.76,0,,,0,,,0
2019-02-03,23:00:00,417.97,435.69,69.42,98.8,3.78,139.62,806228.31,0.03,8.03,8.51,441880.97,0.89,151.83,171.32,76.8,89.6,56.63,60.93,23.04,94,169,175,47,-96.29,18.3,18.08,5.6,94.4,117.2,129.57,2794300.5,0.85,77.94,78.56,1228841,0.93,0,0,305657.91,1,2.7,19.07,63154.16,0.14,90.69,93.68,1404573.63,0.86,90.53,95.56,2198887.75,0.87,195.18,201.67,3333737.75,0.91,2.41,6.13,1011813.56,0.37,3.76,5.51,329999.75,0.67,159.82,371.74,3512326.5,0.42,49.38,49.3,482347.5,0.94,35.95,44.68,374671.34,0.75,0,,,0,,,0
2019-02-04,0:00:00,420.78,472.62,67.94,99,3.78,139.62,806228.31,0.03,7.03,7.67,441888.16,0.87,160.25,168.37,75.32,89.4,58.47,59.9,23.55,92.4,98,102,31,-95.09,18.99,22.08,5.76,97.4,129.83,139.36,2794422.75,0.88,72.26,72.38,1228920.75,0.94,0,0,305657.94,1,3,17.55,63156.33,0.17,89.85,92.68,1404662.75,0.87,105.28,98.39,2198985.5,0.89,195.37,202.5,3333940,0.91,2.5,6,1011816.31,0.39,3.8,5.75,330003.69,0.63,146.91,359.62,3512483.75,0.4,24.4,28.69,482383.06,0.8,35.1,43.81,374707.88,0.75,0,,,0,,,0
2019-02-04,1:00:00,433.18,444.55,69.42,98.8,3.78,139.62,806228.31,0.03,15.51,15.06,441899.03,0.96,148.14,172.8,79.75,88.4,54.58,55.3,23.55,Data Loss,106,112,37,-94.35,21.23,Data Loss,5.76,Data Loss,118.59,130.2,2794545.75,0.85,75.32,75.86,1228997.25,0.92,0,0,305657.94,1,1.76,19.67,63158.8,0.09,91.29,93.25,1404750.5,0.87,95.96,98.85,2199086.75,0.91,188.77,195.52,3334131.75,0.9,2.53,5.43,1011818.88,0.43,4.01,5.99,330007.56,0.59,153.16,353.97,3512635,0.4,29.12,32.3,482418.97,0.84,42.01,48.99,374743.91,0.8,0,,,0,,,0
2019-02-04,2:00:00,431.56,441.6,67.94,98.8,3.78,139.62,806228.31,0.03,10.58,10.64,441907.28,0.93,151.53,166.89,79.75,88,0,62.46,24.06,Data Loss,84,89,32,-93.46,0,Data Loss,5.92,Data Loss,117.21,128.96,2794669.75,0.85,75.23,76.1,1229034.25,0.92,0,0,305657.94,1,1.54,20.52,63160.62,0.07,88.83,93.43,1404840.13,0.87,113.91,114.98,2199190.5,0.92,181.73,191.09,3334316.5,0.89,2.62,5.34,1011821.5,0.46,3.78,5.67,330011.5,0.62,152.66,356.67,3512788.75,0.4,25.21,28.89,482452.94,0.81,36.01,44.24,374782.53,0.76,0,,,0,,,0
2019-02-04,3:00:00,436.73,426.83,66.46,98.8,3.78,139.62,806228.31,0.03,10.42,10.48,441917.97,0.93,149.46,171.32,81.23,87.8,0,62.46,20.99,Data Loss,82,87,31,-93.19,0,Data Loss,6.08,Data Loss,123.43,134.6,2794793,0.86,68.51,70.24,1229143.13,0.91,0,0,305657.94,1,1.79,17.49,63162.57,0.1,89.01,93.47,1404930.25,0.86,108.06,109.62,2199296,0.91,169.33,180.09,3334492.25,0.88,2.56,5.2,1011824.13,0.46,3.74,7.06,330015.16,0.5,152.73,357.85,3512943,0.39,29.7,33.66,482491.72,0.82,40.82,49.06,374821.53,0.77,0,,,0,,,0
2019-02-04,4:00:00,437.76,447.51,70.89,98.8,3.78,139.62,806228.31,0.03,10.68,10.62,441929.09,0.94,149.46,172.8,79.75,88.6,0,57.34,22.02,Data Loss,99,106,40,-92.65,0,Data Loss,4.96,Data Loss,119.77,131.06,2794917.75,0.85,77.7,77.85,1229215.5,0.93,0,0,305657.94,1,2.05,18.44,63164.66,0.11,91.13,89.83,1405018.88,0.86,136.17,98.96,2199395.75,0.89,171.91,182.59,3334660.25,0.88,2.47,5.08,1011826.75,0.45,3.64,6.7,330018.81,0.5,151.14,356.93,3513094,0.39,24.59,29.19,482528.63,0.78,37.69,46.27,374861.44,0.76,0,,,0,,,0
2019-02-04,5:00:00,460.8,451.94,79.75,98.4,3.78,139.62,806228.31,0.03,12.56,12.26,441941.47,0.96,151.98,171.32,78.28,89,0,64.51,22.53,Data Loss,88,93,31,-94.09,0,Data Loss,6.08,Data Loss,115.45,126.84,2795040.25,0.86,72.97,74.34,1229290.13,0.92,0,0,305657.94,1,2.6,17.77,63167.01,0.14,81.77,92.85,1405107.25,0.87,100.49,96.95,2199505.75,0.89,165.15,177.83,3334824,0.87,2.56,5.04,1011829.31,0.48,3.73,6.58,330022.38,0.5,151.1,354.75,3513245.25,0.39,42.94,44.71,482562.5,0.9,37.55,46.05,374901.66,0.76,0,,,0,,,0
